cf4bd92_54	19	19	0.8000937894426932	Sin perjuicio de aquellas contempladas en la presente ordenanza; también se estimará como incumplimiento grave, las infracciones en que incurra el concesionario, respecto de las obligaciones laborales o previsionales respecto de sus trabajadores y personal dependiente
586f4e7_255	20	20	0.7958331631417415	b) Si el proveedor ha incurrido en forma reiterada en incumplimiento contractual con INDAP o con los(as) usuarios(as) de éste que hayan requerido sus servicios, por causas imputables a culpa o falta de diligencia en el cumplimiento de sus obligaciones
19a0f82_202	21	21	0.7950890518675918	a) Por haber ejecutado una obra o parte de ella sin cumplir los requisitos minimos establecidos en el Reglamento de esta Ley y otros reglamentos afines;
586f4e7_248	22	22	0.7929620620242623	b) Haber incurrido en incumplimiento contractual con INDAP o con los(as) usuarios(as) del Instituto por causa imputable a culpa o falta de diligencia en el cumplimiento de sus obligaciones
2ce32ee_352	23	23	0.792552738981292	c) El incumplimiento a las disposiciones y requerimientos tecnicos determinados en los permisos otorgados y normativa tecnica legalmente aplicable
55b3aab_353	24	24	0.792552738981292	c) El incumplimiento a las disposiciones y requerimientos tecnicos determinados en los permisos otorgados y normativa tecnica legalmente aplicable
765d4ea_357	25	25	0.792552738981292	c) El incumplimiento a las disposiciones y requerimientos tecnicos determinados en los permisos otorgados y normativa tecnica legalmente aplicable
767c669_348	26	26	0.792552738981292	c) El incumplimiento a las disposiciones y requerimientos tecnicos determinados en los permisos otorgados y normativa tecnica legalmente aplicable
838e245_359	27	27	0.792552738981292	c) El incumplimiento a las disposiciones y requerimientos tecnicos determinados en los permisos otorgados y normativa tecnica legalmente aplicable
8ed012f_352	28	28	0.792552738981292	c) El incumplimiento a las disposiciones y requerimientos tecnicos determinados en los permisos otorgados y normativa tecnica legalmente aplicable
b8bb2bb_358	29	29	0.792552738981292	c) El incumplimiento a las disposiciones y requerimientos tecnicos determinados en los permisos otorgados y normativa tecnica legalmente aplicable
aee3681_48	30	30	0.7912551749014648	H Incumplir otras disposiciones establecidas en la presente ley, sus reglamentos y normas especificas
0219260_70	31	31	0.7826968454295811	- Constituirán incumplimientos graves a la presente ordenanza aquellos actos u omisiones que signifiquen un detrimento del patrimonio municipal, en términos de percepción de ingresos, del medio ambiente y de la aptitud turística, recreativa, científica o educativa de ella, tales como:
3fa42ac_140	32	32	0.780972983601808	Por el incumplimiento de las condiciones y términos establecidos en el presente acto administrativo
c3e1746_227	33	33	0.7795116006489281	e) No dar cumplimiento a las demás obligaciones señaladas en la ley y el reglamento;
4212c61_86	34	34	0.7785573103892518	a) Por incumplimiento de las normas a que se refieren los artículos 9, 10 y 12 del presente reglamento
52ea45c_77	35	35	0.7782476867480528	Incompatibilidades: Los Certificadores estarán afectos a las siguientes incompatibilidades y por consiguiente no podrán actuar como tales:
74c55bd_131	36	36	0.7775842859521283	Efectos del incumplimiento de las instrucciones y normas de carácter general
c7d2571_28	37	37	0.7775842859521283	Efectos del incumplimiento de las instrucciones y normas de carácter general
b8ff0ff_205	38	38	0.7765990465364865	- Siempre que el obligado se negare a cumplir con el mandato consignado en la ordenanza, reglamento o acuerdo municipal, el Concejo podra, sin perjuicio de la sancion correspondiente, ejecutar o realizar la obligacion del omiso, cargando a la cuenta de estos los gastos
eb2af8d_121	39	39	0.7761922086820939	Siempre que el obligado se negare a cumplir con el mandato consignado en la ordenanza, el Concejo podra, sin perjuicio de la sancion correspondiente, ejecutar o realizar la obligacion del omiso, cargado a la cuenta de este los gastos
b821b11_184	40	40	0.7728082530865257	b) Incumplir las condiciones establecidas en las autorizaciones, emitidas de conformidad a la presente Ley; y
a33f788_60	41	41	0.7722876775268868	Por su parte, el incumplimiento, tanto de los plazos de construcción y/o de entrada en operación de las obras, como de las características técnicas de las mismas, de acuerdo a lo determinado en la autorización a que se refiere el artículo 7º, podrá ser objeto de las sanciones que corresponda aplicar, en conformidad a la normativa vigente
12244f1_120	42	42	0.772239502622033	Cualquier otra infraccion a la presente Ordenanza, que se encuentre dentro de las obligaciones de los particulares
4c4c6e4_126	43	43	0.772239502622033	Cualquier otra infraccion a la presente Ordenanza, que se encuentre dentro de las obligaciones de los particulares
6ed3f17_245	44	44	0.772239502622033	Cualquier otra infraccion a la presente Ordenanza, que se encuentre dentro de las obligaciones de los particulares
6ed3f17_257	45	45	0.772239502622033	Cualquier otra infraccion a la presente Ordenanza, que se encuentre dentro de las obligaciones de los particulares
c7d2571_29	46	46	0.772133488405672	El incumplimiento de las instrucciones y normas de carácter general impartidas en el presente instrumento configurarán la infracción de las letras a) y e) del artículo 35 de la ley, y facultará a la Superintendencia para ejercer su potestad sancionadora de conformidad a la ley
12244f1_141	97	97	0.7814540073057804	Siempre que el obligado de negare a cumplir con el mandato consignado en la ordenanza, el Concejo podra, sin perjuicio de la sancion correspondiente, ejecutar o realizar la obligacion del omiso, cargado a la cuenta de este los gastos
bd52956_110	48	48	0.7665680674689206	Los Certificadores estarán afectos a las siguientes incompatibilidades y por consiguiente no podrán actuar como tales:
f35c8d1_37	49	49	0.7652597149561308	Toda perdida, disminucion, deterioro o perjuicio que se ocasione al ambiente o a uno o mas de sus componentes, en contravencion a las normas legales
4c4c6e4_146	50	50	0.760035443264434	f) Siempre que el obligado se negare a cumplir con el mandato consignado en la ordenanza, el Concejo podra, sin perjuicio de la sancion correspondiente, ejecutar o realizar la obligacion del omiso, cargando a la cuenta de este los gastos
2ab0f3c_376	51	51	0.7557538827210107	Son infracciones muy graves aquellas que ademas de poner en peligro la seguridad y la salubridad, de las personas que habitan o usan las parcelaciones, edificaciones, u obras de infraestructura; ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros o las obras del estado; y las que constituyan una amenaza de riesgo muy grave, para el medio ambiente en general
7c4a8f5_379	52	52	0.7557538827210107	Son infracciones muy graves aquellas que ademas de poner en peligro la seguridad y la salubridad, de las personas que habitan o usan las parcelaciones, edificaciones, u obras de infraestructura; ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros o las obras del estado; y las que constituyan una amenaza de riesgo muy grave, para el medio ambiente en general
cf4bd92_57	53	53	0.7556581171186292	Todas aquellas faltas que sean consideradas graves, relacionadas principalmente con el detrimento del patrimonio municipal, en términos de percepción de ingresos o de materias técnicas que signifiquen intervención no autorizada del cauce y de su entorno y otras tales como:
46d1c9b_126	54	54	0.7544955803873767	Sostiene que esta ilegalidad conllevaría que el ITP, la resolución exenta Nº 121, y el ITF (mencionados en orden cronológico), adolezcan de vicios en los motivos por una errónea aplicación de la metodología exigida por la normativa vigente y de su calificación subsiguiente, al efectuar la CNE una equivocada calificación de algunas de las instalaciones que componen el Sistema de Transmisión Eléctrica
a4ac0fd_67	55	55	0.7543277937138853	- Constituyen infracciones a la presente Ordenanza:
c566449_57	56	56	0.7543277937138853	- Constituyen infracciones a la presente Ordenanza:
51a0d9e_62	57	57	0.7528003476194142	- La violacion a las obligaciones y prohibiciones no contenidas en los Art 17 y 18 de la presente Ordenanza seran
37d59e7_61	58	58	0.7526928478267652	- Constituyen infracciones a la presente Ordenanza Municipal, y sus Reglamentos, las acciones u omisiones cometidas por personas naturales o juridicas, el Estado, inclusive los demas municipios
735ad07_105	59	59	0.7526171872791096	infracciones cometidas en contravencion a las disposiciones cometidas en el reglamento sobre la calidad del agua, el control de vertidos y las zonas de proteccion
19a0f82_182	60	60	0.7520422022892321	- Toda transgresion a la presente Ley y su Reglamento, asi como el incumplimiento de las normas tecnicas determinadas en los planos y documentos, codigos y reglamentos relativos a la urbanizacion y construccion, resoluciones y permisos de parcelacion o construccion, estan sujetos a sancion conforme lo establecido en esta Ley y Reglamento
67240be_154	61	61	0.7518305142244927	Se entiende, en todo caso, que lo anterior no alcanza al derecho del MOP a exigir el cumplimiento de las obligaciones que por este acto asume la Sociedad Concesionaria, precisadas en el numeral 8º letra a) de este instrumento y, en su caso, aplicar multas por el incumplimiento de dichas obligaciones
e18d168_253	62	62	0.7518110793159932	b) Por no cumplir con las condiciones establecidas en la autorizacion respectiva; c) Por el arrendamiento expreso o su encubrimiento para el uso de las autorizaciones;
889f980_169	63	63	0.7511490106685342	El incumplimiento de las resoluciones que expida la Unidad Ambiental en el desarrollo de la accion que se trata en el inciso anterior configura una conducta prevista como una infraccion a esta Ordenanza, sin perjuicio de otros ilicitos que deberan ser sancionados segun los procedimientos respectivos
8e81fe2_141	64	64	0.7511490106685342	El incumplimiento de las resoluciones que expida la Unidad Ambiental en el desarrollo de la accion que se trata en el inciso anterior configura una conducta prevista como una infraccion a esta ordenanza, sin perjuicio de otros ilicitos que deberan ser sancionados segun los procedimientos respectivos
ea91c69_189	65	65	0.7511490106685342	El incumplimiento de las resoluciones que expida la Unidad Ambiental en el desarrollo de la accion que se trata en el inciso anterior configura una conducta prevista como una infraccion a esta Ordenanza, sin perjuicio de otros ilicitos que deberan ser sancionados segun los procedimientos respectivos
55fdbb4_112	66	66	0.7503588744655987	El incumplimiento de las resoluciones que expida la Unidad Ambiental en el desarrollo de la accion que se trata en el inciso anterior, configura una conducta prevista como una infraccion a esta ordenanza, sin perjuicio de otros ilicitos que deberan ser sancionados segun los procedimientos respectivos
3434b51_490	67	67	0.7500557378364104	Las incompatibilidades a las que estarán sujetos el o los consultores de acuerdo a lo señalado en el Capítulo siguiente del presente Título; y
9462c2d_104	68	68	0.7499431031782576	- Las acciones u omisiones que vulneren lo dispuesto en la presente Ordenanza en relacion al emplazamiento, instalacion y funcionamiento de las infraestructuras radioelectricas constituiran infracciones que seran sancionadas sin perjuicio de la demas legislacion vigente y que resulte aplicable, en la presente Ordenanza, el Codigo Municipal, la Ley General Tributaria Municipal y en los terminos de las disposiciones de los apartados siguientes:
d40daef_18	69	69	0.7494975427206673	El incumplimiento de alguno de los aspectos señalados precedentemente, podrá dar origen a las sanciones establecidas en la ley Nº 18,290, de Tránsito, del DS Nº 212, de 1992, del Ministerio de Transportes y Telecomunicaciones y demás normativa
3f95071_151	41	41	0.8174810862527944	infrinjan las disposiciones de la presente Ordenanza, se les sancionara de acuerdo a lo estipulado en la presente
4e220b5_212	71	71	0.7491588719486786	- Constituye infracciones a la presente Ordenanza, las siguientes:
7eab6c1_157	72	72	0.7480857404776933	Usos fuera de ordenacion: Son aquellos usos existentes que, habiendo sido desarrollados conforme a la normativa vigente en su oportunidad, no cumplen con lo establecido en la presente normativa y con lo especificado en el Plano de Zonificacion
753300f_315	73	73	0.7475098313402122	- Constituyen infracciones a la presente ley y sus reglamentos, las acciones u omisiones cometidas por las personas naturales o juridicas, publicas, privadas o de economia mixta, reguladas en la presente ley
443a5b6_173	74	74	0.7469739993309316	- Seran consideradas infracciones a la Ley y Reglamento de Urbanismo y Construccion, Ordenanza de uso de suelo y hasta el Plan mismo por parte de propietarios, urbanizadores y construcciones, las transgresiones siguientes:
a187a36_153	75	75	0.7469739993309316	- Seran consideradas infracciones a la Ley y Reglamento de Urbanismo y Construccion, Ordenanza de uso de suelo y hasta el Plan mismo por parte de propietarios, urbanizadores y construcciones, las transgresiones siguientes:
59eda36_90	76	76	0.7468721166865385	Artículo 26º: Constituyen infracción las acciones y omisiones que contravengan las normas contenidas en la presente Ordenanza, así como determinadas conductas de las que deriven perjuicios, en relación con las materias que ésta regula
753300f_219	77	77	0.7449214695346972	d) Las condiciones de prestacion del servicio en caso de contingencia, emergencia sanitaria o desastre) Las penalidades por incumplimiento del contrato
55fdbb4_300	78	78	0.7447842765760211	Incurren en responsabilidad por la infraccion de las prohibiciones establecidas en la presente ordenanza, los autores de las infracciones correspondientes
889f980_281	79	79	0.7447842765760211	Incurren en responsabilidad por la infraccion de las prohibiciones establecidas en la presente ordenanza, los autores de las infracciones correspondientes
8e81fe2_269	80	80	0.7447842765760211	Incurren en responsabilidad por la infraccion de las prohibiciones establecidas en la presente ordenanza, los autores de las infracciones correspondientes
2418c2b_398	81	81	0.7445855744334243	Los usos de suelos existentes que violen lo establecido en las ordenanza municipales y planes de ordenamiento en las zonas establecidas en la presente ordenanza, seran sujetos a las sanciones establecidas en las ley de desarrollo y ordenamiento territorial del area metropolitana de San Salvador y de los municipios aledaños, debiendo seguirse los procedimientos respectivos
2235b37_57	82	82	0.7442528152833906	- Se consideran infracciones a esta ordenanza Incumplir con las obligaciones y prohibiciones impuestas en los articulos 6 al 18 inclusive de esta ordenanza
4e77902_219	83	83	0.7439514514293377	- Seran consideradas infracciones a la Ley y Reglamento de Urbanismo y Construccion, Ordenanza de uso de suelo y hasta el Plan mismo por parte de propietarios, urbanizadores y construcciones, las transgresiones siguientes
6df75ce_231	84	84	0.7439514514293377	- Seran consideradas infracciones a la Ley y Reglamento de Urbanismo y Construccion, Ordenanza de uso de suelo y hasta el Plan mismo por parte de propietarios, urbanizadores y construcciones, las transgresiones siguientes
303730b_147	85	85	0.7437576784997211	- Seran considerados infracciones a la Ley y Reglamento de Urbanismo y Construccion, Ordenanza del uso del suelo y hasta el Plan mismo por parte de sus propietarios, urbanizadores y construcciones, las trasgresiones siguientes:
b8ff0ff_188	86	86	0.7434964137944567	Procedimiento cuando se Cometa Infraccion a la Ordenanza
59eda36_106	87	87	0.7431659586117173	El incumplimiento, activo o pasivo, de las prescripciones de la Ordenanza cuando por su entidad comporte un perjuicio grave o muy grave o irreversible para la seguridad, conservación y existencia de todos y cada uno de los componentes ambientales presentes en la reserva natural
522fea8_99	88	88	0.7429092754640775	c) Uso no adecuado por parte de los ciudadanos de los bienes y servicios provistos por las instituciones de un Ministerio, que afecten o limiten el cumplimiento de sus compromisos;
34f1f1d_393	89	89	0.7424756869904237	Son infracciones muy graves aquellas que, ademas de poner en peligro la seguridad y/o salubridad de las personas que las habitan o usan: parcelaciones, edificaciones, u obras de infraestructura y/o ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros; las obras del estado y/o que constituyan una amenaza de riesgo muy grave para el medio ambiente en general
498128e_393	90	90	0.7424756869904237	Son infracciones muy graves aquellas que, ademas de poner en peligro la seguridad y/o salubridad de las personas que las habitan o usan: parcelaciones, edificaciones, u obras de infraestructura y/o ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros; las obras del estado y/o que constituyan una amenaza de riesgo muy grave para el medio ambiente en general
644dcc9_398	91	91	0.7424756869904237	Son infracciones muy graves aquellas que, ademas de poner en peligro la seguridad y/o salubridad de las personas que las habitan o usan: parcelaciones, edificaciones, u obras de infraestructura y/o ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros; las obras del Estado y/o que constituyan una amenaza de riesgo muy grave para el medio ambiente en general
8bfe671_394	92	92	0.7424756869904237	Son infracciones muy graves aquellas que, ademas de poner en peligro la seguridad y/o salubridad de las personas que las habitan o usan: parcelaciones, edificaciones, u obras de infraestructura y/o ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros; las obras del estado y/o que constituyan una amenaza de riesgo muy grave para el medio ambiente en general
8f01c90_385	93	93	0.7424756869904237	Son infracciones muy graves aquellas que, ademas de poner en peligro la seguridad y/o salubridad de las personas que las habitan o usan: parcelaciones, edificaciones, u obras de infraestructura y/o ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros; las obras del estado y/o que constituyan una amenaza de riesgo muy grave para el medio ambiente en general
a0dcb6f_394	94	94	0.7424756869904237	Son infracciones muy graves aquellas que, ademas de poner en peligro la seguridad y/o salubridad de las personas que las habitan o usan: parcelaciones, edificaciones, u obras de infraestructura y/o ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros; las obras del estado y/o que constituyan una amenaza de riesgo muy grave para el medio ambiente en general
a765ce8_387	95	95	0.7424756869904237	Son infracciones muy graves aquellas que, ademas de poner en peligro la seguridad y/o salubridad de las personas que las habitan o usan: parcelaciones, edificaciones, u obras de infraestructura y/o ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros; las obras del estado y/o que constituyan una amenaza de riesgo muy grave para el medio ambiente en general
af82608_381	96	96	0.7424756869904237	Son infracciones muy graves aquellas que, ademas de poner en peligro la seguridad y/o salubridad de las personas que las habitan o usan: parcelaciones, edificaciones, u obras de infraestructura y/o ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros; las obras del estado y/o que constituyan una amenaza de riesgo muy grave para el medio ambiente en general
b016406_386	97	97	0.7424756869904237	Son infracciones muy graves aquellas que, ademas de poner en peligro la seguridad y/o salubridad de las personas que las habitan o usan: parcelaciones, edificaciones, u obras de infraestructura y/o ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros; las obras del estado y/o que constituyan una amenaza de riesgo muy grave para el medio ambiente en general
db5877b_382	98	98	0.7424756869904237	Son infracciones muy graves aquellas que, ademas de poner en peligro la seguridad y/o salubridad de las personas que las habitan o usan: parcelaciones, edificaciones, u obras de infraestructura y/o ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros; las obras del estado y/o que constituyan una amenaza de riesgo muy grave para el medio ambiente en general
e2a3198_380	99	99	0.7424756869904237	Son infracciones muy graves aquellas que, ademas de poner en peligro la seguridad y/o salubridad de las personas que las habitan o usan: parcelaciones, edificaciones, u obras de infraestructura y/o ponen en situacion de riesgo las parcelaciones y las edificaciones de terceros; las obras del estado y/o que constituyan una amenaza de riesgo muy grave para el medio ambiente en general
c3e1746_192	100	100	0.7423581752581456	e) Haber sido sancionado por el incumplimiento de las obligaciones de que trata la ley, o haber sido eliminado del registro de que trata el presente reglamento
3d181ac_39	101	101	0.7423544402391501	Artículo 17: Los acuerdos relacionados con medidas preventivas tendrán el carácter de públicos y vinculante para las partes y su incumplimiento se considerar una infracción a la presente ordenanza
88ad2ff_144	102	102	0.7418279210642855	Son aquellos usos existentes que, habiendo sido desarrollados conforme a la normativa vigente en su oportunidad, no cumplen con lo establecido en la presente normativa y con lo especificado en el Plano de Zonificacion
a33f788_58	103	103	0.7418225061535081	- Los titulares que incurran en incumplimiento de la ejecución de la o las obras, perderán el derecho a ejecutarlas en conformidad a lo establecido en el artículo 102º de la ley y la presente resolución, pudiendo ser incluidas tales obras en el proceso de planificación de la transmisión que corresponda, a fin evaluar su pertinencia de acuerdo a las normas de dicho proceso
fb9f67e_136	104	104	0.7411521981688326	Para estos efectos, se entenderá como impacto o modificación significativa, aquellos casos en que, al no contar con la o las líneas respecto a la instalación para la cual se efectúa el análisis, las tensiones de las subestaciones no pertenecientes a la malla de análisis, se encuentran fuera del rango definido por la Norma Técnica de Seguridad y Calidad de Servicio (NTSyCS) vigente, para el estado de alerta
71e0ae7_191	105	105	0.7411310458935246	- Las fuentes moviles en situacion estacionaria o que no se encuentren actualmente en circulacion sobre la via publica, y produzcan sonidos contaminantes de conformidad a los niveles establecidos en la presente ordenanza, estan sujetas a las sanciones establecidas en esta ordenanza, si dichos sonidos se emiten en razon de:
4905fb9_24	106	106	0.74024820660227	"""Es la que sin ser certificada cumple con los requisitos que establece el reglamento y normas pertinentes"""
8e81fe2_557	107	107	0.7400361119027681	La no implementacion de las mismas acarrearan sanciones de acuerdo a la establecida en la fianza estipulada por el MARN y a la magnitud del daño causado
5dadd2b_30	108	108	0.7390958479867716	Cualquier incumplimiento de este punto será motivo de sanciones establecidas en el respectivo Convenio Regional de Asistencia Técnica
74c55bd_132	195	195	0.7629763020015031	El incumplimiento de la presente instrucción configurará la infracción de las letras c) y e) del artículo 35 de la ley, y facultará a la Superintendencia para ejercer su potestad sancionadora de conformidad a la ley
c7255b0_784	110	110	0.7382826428185829	No deberán cumplir con lo anteriormente señalado los titulares de dominio o derecho de goce, o derecho real de uso de tierras indígenas, quienes deberán acompañar declaración jurada en el sentido de conocer las prohibiciones contenidas en el artículo 13 de la ley Nº 19,253, y los titulares de derecho real de uso, quienes deberán acompañar declaración jurada en el sentido de conocer las prohibiciones que afectan al usuario contenidas en el artículo 819 del Código Civil
c7255b0_831	111	111	0.7382826428185829	No deberán cumplir con lo anteriormente señalado los titulares de dominio o derecho de goce, o derecho real de uso de tierras indígenas, quienes deberán acompañar declaración jurada en el sentido de conocer las prohibiciones contenidas en el artículo 13 de la ley Nº 19,253, y los titulares de derecho real de uso, quienes deberán acompañar declaración jurada en el sentido de conocer las prohibiciones que afectan al usuario contenidas en el artículo 819 del Código Civil
a0a19ee_202	112	112	0.7379008506057976	- Las fuentes moviles en situacion estacionaria o que no se encuentren actualmente en circulacion sobre la via publica, y produzcan sonidos contaminantes de conformidad a los niveles establecidos en esta ordenanza, estan sujetas a las sanciones establecidas en esta Ordenanza, si dichos sonidos se emiten en razon de:
6ed3f17_85	113	113	0.7369830020939143	SUSPENSION: La cesacion temporal de permisos, licencias, concesiones, o cualquier autorizacion de instalacion o de funcionamiento de una actividad, obra o proyecto, cuando conforme a los preceptos y procedimientos establecidos por esta ordenanza y leyes afines, se compruebe que se han violado las leyes y reglamentos ambientales que dieron lugar al otorgamiento de dichos permisos, licencias y concesiones
a722ac1_352	114	114	0.7368588391690534	Los usos de suelos existentes que violen lo establecido en las Ordenanza municipales y planes de ordenamiento en las zonas establecidas en la presente Ordenanza, seran sujetos a las sanciones establecidas en la Ordenanza de Contravenciones del Municipio de Nueva San Salvador
1f15406_314	115	115	0.7367407776723776	Cuando no se presente el Plan de Mitigacion, establecido en el articulo 19 inciso segundo de la presente ordenanza, o presentandolo este no cumpla con los requisitos tecnicos necesarios para proteger el medio ambiente
54ca3fd_370	116	116	0.7358182689711388	Se considera infracción leve el incumplimiento parcial de las exigencias señaladas por el Municipio o por los organismos competentes, y las demás contravenciones a cualquier otra disposición de esta Ordenanza que no se encuentre tipificada en los dos artículos anteriores
696c460_270	117	117	0.7358182689711388	Se considera infracción Leve el incumplimiento parcial de las exigencias señaladas por el municipio o por los organismos competentes, y las demás contravenciones a cualquier otra disposición de esta ordenanza que no se encuentre tipificada en los dos artículos anteriores
3fa42ac_133	118	118	0.7350191912063274	Por incumplimiento reiterado del contratista de las obligaciones contenidas en el contrato
c7255b0_347	119	119	0.730838182923892	Sin perjuicio de los otros impedimentos establecidos en este reglamento, no podrán postular a un subsidio de este Programa ni aplicarlo, las personas que se encuentren en alguna de las siguientes situaciones:
27d89cb_277	120	120	0.7305953072169067	La transgresion a la presente Ordenanza, asi como el incumplimiento de las normas tecnicas determinadas en el Mapa Normativo de Zonificacion Territorial y Usos Globales del Suelo del Municipio de La Libertad, documentos, codigos y reglamentos nacionales relativos a la urbanizacion y construccion, resoluciones y permisos de parcelacion y/o construccion, estan sujetos a sancion conforme a lo establecido en la presente Ordenanza
cbdeaf1_4	121	121	0.730294200106087	Que, existe la necesidad imperiosa de regular la visitación responsable que los usuarios efectúan a la Zona, como destino turístico, recreativo y deportivo, ya que son frecuentes y reiteradas las infracciones cometidas por algunos visitantes, los que con su actuar irresponsable, muchas veces, ponen en riesgo su propia integridad física y síquica, la de los otros visitantes y del personal de los servicios de emergencia en su caso, así como también, provocan daños al patrimonio ambiental existente en dicha Zona;
12bff34_54	84	84	0.7849077064015318	- Toda infracción a las disposiciones y obligaciones establecidas en el presente reglamento, será sancionada por la Superintendencia de conformidad a lo dispuesto en la Ley Nº 18,410
2ce32ee_353	145	145	0.7702502913266205	Se entendera que comete infraccion en el mismo grado, el que de forma dolosa o culposa incumpla los preceptos contenidos en la presente ordenanza
55b3aab_354	146	146	0.7702502913266205	Se entendera que comete infraccion en el mismo grado, el que de forma dolosa o culposa incumpla los preceptos contenidos en la presente ordenanza
765d4ea_358	147	147	0.7702502913266205	Se entendera que comete infraccion en el mismo grado, el que de forma dolosa o culposa incumpla los preceptos contenidos en la presente ordenanza
767c669_349	148	148	0.7702502913266205	Se entendera que comete infraccion en el mismo grado, el que de forma dolosa o culposa incumpla los preceptos contenidos en la presente ordenanza
838e245_360	149	149	0.7702502913266205	Se entendera que comete infraccion en el mismo grado, el que de forma dolosa o culposa incumpla los preceptos contenidos en la presente ordenanza
8ed012f_353	150	150	0.7702502913266205	Se entendera que comete infraccion en el mismo grado, el que de forma dolosa o culposa incumpla los preceptos contenidos en la presente ordenanza
b8bb2bb_359	151	151	0.7702502913266205	Se entendera que comete infraccion en el mismo grado, el que de forma dolosa o culposa incumpla los preceptos contenidos en la presente ordenanza
fc7393e_250	130	130	0.7289726809700254	e) Violar las normas tecnicas del Manual de Seguridad Minera, aprobado por la Direccion;
565565e_117	131	131	0.728577504389132	El incumplimiento de estas obligaciones podrá ser motivo de rechazo del semillero
5f9ee58_544	132	132	0.7283684120754071	- Las infracciones que ponen en serio peligro la seguridad y/o salubridad de las parcelaciones, edificaciones, u obras de infraestructura y/o a las personas que las habitan o usan se clasifican en leves, graves y muy graves
b189d15_546	133	133	0.7283684120754071	- Las infracciones que ponen en serio peligro la seguridad y/o salubridad de las parcelaciones, edificaciones, u obras de infraestructura y/o a las personas que las habitan o usan se clasifican en leves, graves y muy graves
f6b2045_552	134	134	0.7283684120754071	- Las infracciones que ponen en serio peligro la seguridad y/o salubridad de las parcelaciones, edificaciones, u obras de infraestructura y/o a las personas que las habitan o usan se clasifican en leves, graves y muy graves
