SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,98335d52663c702080d3526eae58152c5d8cd184,https://api.govinfo.gov/packages/FR-2021-02-16/granules/2021-02991/htm?api_key=,Regulatory Information,2021-02-16,2021-02991,Federal,,Self-Regulatory Organizations; New York Stock Exchange LLC; Notice of Filing and Immediate Effectiveness of Proposed Rule Change To Amend its Price List To Extend the Waiver of Equipment and Related Service Charges and Trading License Fees,https://api.govinfo.gov/packages/FR-2021-02-16/granules/2021-02991/summary?api_key=
NATIONAL ARCHIVES AND RECORDS ADMINISTRATION,USA,Federal Register,adeec28ead76729ec782b8c0d185a4ad8b3ad1aa,https://api.govinfo.gov/packages/FR-2021-02-16/granules/2021-03002/htm?api_key=,Regulatory Information,2021-02-16,2021-03002,Federal,We are announcing an upcoming meeting of the National Industrial Security Program Policy Advisory Committee (NISPPAC).,National Industrial Security Program Policy Advisory Committee (NISPPAC) Meeting,https://api.govinfo.gov/packages/FR-2021-02-16/granules/2021-03002/summary?api_key=
NATIONAL ARCHIVES AND RECORDS ADMINISTRATION,USA,Federal Register,5b58e505d1adfd6ab0ce7296cdbcf663db3e66d3,https://api.govinfo.gov/packages/FR-2021-02-16/granules/2021-03000/htm?api_key=,Regulatory Information,2021-02-16,2021-03000,Federal,"We have submitted a request to the Office of Management and Budget (OMB) for approval to reinstate this previously-approved information collection that expired in 2020. Due to disruption in operations from COVID, we were not able to issue the second notice in time last year to renew before the expiration date. We collect this information from private foundations or other entities involved in designing, constructing, and equipping Presidential libraries and use it in a report to Congress. We invite you to comment on the proposed information collection pursuant to the Paperwork Reduction Act of 1995.",Agency Information Collection Activities: Submission for OMB Review; Comment Request,https://api.govinfo.gov/packages/FR-2021-02-16/granules/2021-03000/summary?api_key=
NATIONAL ARCHIVES AND RECORDS ADMINISTRATION,USA,Federal Register,05db4142a2eabeceda614c832f8ca29c1d4f3e42,https://api.govinfo.gov/packages/FR-2021-02-16/granules/2021-03001/htm?api_key=,Regulatory Information,2021-02-16,2021-03001,Federal,We are announcing an upcoming Freedom of Information Act (FOIA) Advisory Committee meeting in accordance with the Federal Advisory Committee Act and the second United States Open Government National Action Plan.,Freedom of Information Act (FOIA) Advisory Committee Meeting,https://api.govinfo.gov/packages/FR-2021-02-16/granules/2021-03001/summary?api_key=
NATIONAL ARCHIVES AND RECORDS ADMINISTRATION,USA,Federal Register,c47bef3b61a9902641f2ec48547c0da33759b42b,https://api.govinfo.gov/packages/FR-2021-02-16/granules/2021-03070/htm?api_key=,Regulatory Information,2021-02-16,2021-03070,Federal,The National Archives and Records Administration (NARA) publishes notice of certain Federal agency requests for records disposition authority (records schedules). We publish notice in the Federal Register and on regulations.gov for records schedules in which agencies propose to dispose of records they no longer need to conduct agency business. We invite public comments on such records schedules.,Records Schedules; Availability and Request for Comments,https://api.govinfo.gov/packages/FR-2021-02-16/granules/2021-03070/summary?api_key=
DEPARTMENT OF TRANSPORTATION,USA,Federal Register,08a12b53a48dc67fa4d43ab111afc23b8be6fc62,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02803/htm?api_key=,Regulatory Information,2021-02-12,2021-02803,Federal,"This notice announces actions taken by FHWA and other Federal agencies that are final. This final agency action relates to a proposed highway project, the State Route (SR) 400 Express Lanes beginning from the North Springs Metropolitan Atlanta Rapid Transit Authority (MARTA) station in Fulton County and ending at 0.9 mile north of McFarland Parkway in Forsyth County, Georgia. The approximate length of the proposed project is approximately 16 miles. The FHWA's Finding of No Significant Impact (FONSI) provides details on the Selected Alternative for the proposed improvements.","Notice of Final Federal Agency Action on Proposed Highway in Georgia, State Route 400 Express Lanes, Fulton and Forsyth Counties, Georgia (Atlanta Metropolitan Area)",https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02803/summary?api_key=
Executive Office of the President,USA,Federal Register,19c0d67f832edcaf81a300fb5a9d705dc02a0233,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-03139/htm?api_key=,Regulatory Information,2021-02-12,2021-03139,Federal,,Blocking Property With Respect to the Situation in Burma,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-03139/summary?api_key=
DEPARTMENT OF VETERANS AFFAIRS,USA,Federal Register,97c800665a628bf545983ff3a3955788586eaffc,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02885/htm?api_key=,Regulatory Information,2021-02-12,2021-02885,Federal,"In compliance with the Paperwork Reduction Act (PRA) of 1995, this notice announces that the Veterans Health Administration, Department of Veterans Affairs, will submit the collection of information abstracted below to the Office of Management and Budget (OMB) for review and comment. The PRA submission describes the nature of the information collection and its expected cost and burden, and it includes the actual data collection instrument.","Agency Information Collection Activity Under OMB Review: VA Health Benefits: Application, Update, and Hardship Determination",https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02885/summary?api_key=
DEPARTMENT OF TRANSPORTATION,USA,Federal Register,24b2d2a8b7efa40e745b88a60d4db9523b64af2d,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02850/htm?api_key=,Regulatory Information,2021-02-12,2021-02850,Federal,"In accordance with the Paperwork Reduction Act of 1995, FMCSA announces its plan to submit the Information Collection Request (ICR) described below to the Office of Management and Budget (OMB) for its review and approval, and invites public comment. FMCSA requests approval to extend an existing ICR titled, ``Generic Clearance for the Collection of Qualitative Feedback on Agency Service Delivery.'' This ICR allows for ongoing, collaborative and actionable communication between FMCSA and its customers and stakeholders. It also allows feedback to contribute directly to the improvement of program management. The purpose of this notice is to allow 60 days for public comment before FMCSA submits its request to OMB.",Agency Information Collection Activities: Renewal of an Approved Information Collection Request; Comment Request; Generic Clearance for the Collection of Qualitative Feedback on Agency Service Delivery,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02850/summary?api_key=
DEPARTMENT OF VETERANS AFFAIRS,USA,Federal Register,814af71be1e1898c65ca8c97a34219e55217a0e8,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02853/htm?api_key=,Regulatory Information,2021-02-12,2021-02853,Federal,"In compliance with the Paperwork Reduction Act (PRA) of 1995, this notice announces that the Veterans Health Administration, Department of Veterans Affairs, will submit the collection of information abstracted below to the Office of Management and Budget (OMB) for review and comment. The PRA submission describes the nature of the information collection and its expected cost and burden, and it includes the actual data collection instrument.",Agency Information Collection Activity Under OMB Review: VA Advance Directive: Durable Power of Attorney for Health Care and Living Will,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02853/summary?api_key=
DEPARTMENT OF TRANSPORTATION,USA,Federal Register,047787b494f4605245ca9c7d6b487804dcf28754,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02851/htm?api_key=,Regulatory Information,2021-02-12,2021-02851,Federal,"In accordance with the Paperwork Reduction Act of 1995, FMCSA announces its plan to submit the Information Collection Request (ICR) described below to the Office of Management and Budget (OMB) for its review and approval and invites public comment. The purpose of this ICR titled, ``Application for Certificate of Registration for Foreign Motor Carriers and Foreign Motor Private Carriers,'' requires foreign (Mexico-based) for-hire and private motor carriers to file an application Form OP-2 if they wish to register to transport property only within municipalities in the United States on the U.S.-Mexico international borders or within the commercial zones of such municipalities.",Agency Information Collection Activities; Renewal of a Currently-Approved Information Collection Request: Application for Certificate of Registration for Foreign Motor Carriers and Foreign Motor Private Carriers,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02851/summary?api_key=
OFFICE OF THE UNITED STATES TRADE REPRESENTATIVE,USA,Federal Register,f5d7c8f697daafd373ea3ed60d07b94fa00b6e2c,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02869/htm?api_key=,Regulatory Information,2021-02-12,2021-02869,Federal,The U.S. Trade Representative together with the affected United States industry have agreed that it is unnecessary at this time to revise the action in the Section 301 investigation involving the enforcement of U.S. rights in the World Trade Organization (WTO) dispute involving Large Civil Aircraft subsidies provided by certain current or former member States of the European Union. The U.S. Trade Representative will continue to consider the action taken in the investigation.,Notice Regarding Periodic Revision of Section 301 Action: Enforcement of U.S. WTO Rights in Large Civil Aircraft Dispute,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02869/summary?api_key=
SMALL BUSINESS ADMINISTRATION,USA,Federal Register,e394792a27f49d080c3e9e69dd7a68967edbfce0,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02880/htm?api_key=,Regulatory Information,2021-02-12,2021-02880,Federal,"This is a Notice of the Presidential declaration of a major disaster for Public Assistance Only for the State of Washington (FEMA- 4584-DR), dated 02/04/2021. Incident: Wildfires and Straight-line Winds. Incident Period: 09/01/2020 through 09/19/2020.",Presidential Declaration of a Major Disaster for Public Assistance Only for the State of Washington,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02880/summary?api_key=
SMALL BUSINESS ADMINISTRATION,USA,Federal Register,1c0d2abb8e4405752946fb712c6617ba83c0f5b2,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02926/htm?api_key=,Regulatory Information,2021-02-12,2021-02926,Federal,This is a notice of an Administrative declaration of a disaster for the State of Texas dated 02/08/2021. Incident: Hurricane Laura. Incident Period: 08/23/2020 through 08/27/2020.,Administrative Declaration of a Disaster for the State of Texas,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02926/summary?api_key=
SURFACE TRANSPORTATION BOARD,USA,Federal Register,2e8c78e716ff5be030eece9155cf24295dfbaa54,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02846/htm?api_key=,Regulatory Information,2021-02-12,2021-02846,Federal,,"East Chicago Rail Terminal, LLC-Acquisition and Operation Exemption-Rail Line of Chrome, LLC at East Chicago, Ind.",https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02846/summary?api_key=
SMALL BUSINESS ADMINISTRATION,USA,Federal Register,7f1aa7247920b72a5886a751e73f57f7159e6b31,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02881/htm?api_key=,Regulatory Information,2021-02-12,2021-02881,Federal,"This is a Notice of the Presidential declaration of a major disaster for Public Assistance Only for the State of Maryland (FEMA- 4583-DR), dated 02/04/2021. Incident: Tropical Storm Isaias. Incident Period: 08/03/2020 through 08/04/2020.",Presidential Declaration of a Major Disaster for Public Assistance Only for the State of Maryland,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02881/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,95401a2de1b4bb6bfd1846bae3910048f61550e5,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02960/htm?api_key=,Regulatory Information,2021-02-12,2021-02960,Federal,,Proposed Collection; Comment Request,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02960/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,faf18f72037afe3726f89f440142df3a379f37df,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02864/htm?api_key=,Regulatory Information,2021-02-12,2021-02864,Federal,,Proposed Collection; Comment Request,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02864/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,9e64d20341203c4f5ee75a33ca671aad9162cb17,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02858/htm?api_key=,Regulatory Information,2021-02-12,2021-02858,Federal,,Self-Regulatory Organizations; ICE Clear Europe Limited; Notice of Filing and Immediate Effectiveness of Proposed Rule Change Relating to Amendments to Clearing Fees for ICE Futures Europe Three Month Swiss Average Rate Overnight (SARON®) Index Futures Contract,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02858/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,525647b54e2c4c273373d5f529d395b358c302d9,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02958/htm?api_key=,Regulatory Information,2021-02-12,2021-02958,Federal,,Submission for OMB Review; Comment Request,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02958/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,ee98d7b3c619d17145a492094a0a38ff2f42dc15,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02861/htm?api_key=,Regulatory Information,2021-02-12,2021-02861,Federal,,Proposed Collection; Comment Request,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02861/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,116982cf64a6f9982084b996665535dde3ef7b51,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02962/htm?api_key=,Regulatory Information,2021-02-12,2021-02962,Federal,,Submission for OMB Review; Comment Request,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02962/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,c01b0916bd75bde13a04c0bd7835017570184e84,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02863/htm?api_key=,Regulatory Information,2021-02-12,2021-02863,Federal,,Proposed Collection; Comment Request,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02863/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,f799c161ed8a7387184bee3bf3887f6e05f0c8f1,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02862/htm?api_key=,Regulatory Information,2021-02-12,2021-02862,Federal,,Proposed Collection; Comment Request,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02862/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,96598079ff43a02b355eb1b9cee4f5fb30e22a60,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02857/htm?api_key=,Regulatory Information,2021-02-12,2021-02857,Federal,,"Self-Regulatory Organizations; Cboe EDGX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change Relating To Amend the Fee Schedule",https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02857/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,6e980cfca8a1c9c40fe4299197551280a0e2e8ed,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02865/htm?api_key=,Regulatory Information,2021-02-12,2021-02865,Federal,,Proposed Collection; Comment Request,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02865/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,64b31878eb0d4fe08dad2f53e121210954b3a4f8,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02959/htm?api_key=,Regulatory Information,2021-02-12,2021-02959,Federal,,Submission for OMB Review; Comment Request,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02959/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,79e516ede62d8763477eeb2d303b2fafde1414c0,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02866/htm?api_key=,Regulatory Information,2021-02-12,2021-02866,Federal,,Self-Regulatory Organizations; BOX Exchange LLC; Notice of Designation of a Longer Period for Commission Action on a Proposed Rule Change To Amend BOX Rule 7620 (Accommodation Transactions),https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02866/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,6c4a1ba6b5ce8a28e87082961377e8c9fc0177e5,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02868/htm?api_key=,Regulatory Information,2021-02-12,2021-02868,Federal,,Self-Regulatory Organizations; ICE Clear Credit LLC; Order Approving Proposed Rule Change Relating to the ICC Clearing Participant Default Management Procedures,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02868/summary?api_key=
NUCLEAR REGULATORY COMMISSION,USA,Federal Register,c179874f1eee25b6b0f8ebb98e37eb85dd625307,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02884/htm?api_key=,Regulatory Information,2021-02-12,2021-02884,Federal,,683rd Meeting of the Advisory Committee on Reactor Safeguards (ACRS),https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02884/summary?api_key=
NATIONAL ENDOWMENT FOR THE ARTS,USA,Federal Register,b39ce740128a3798db57f5bf996ab1645d5af22b,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02879/htm?api_key=,Regulatory Information,2021-02-12,2021-02879,Federal,"The National Endowment for the Arts (Endowment) is publishing a notice of its systems of records with descriptions of the systems and the ways in which they are maintained, as required by the Privacy Act of 1974. This notice reflects administrative changes that have been made at the Endowment since the last publication of a notice of its systems of records. This notice also will enable individuals who wish to access information maintained in Endowment systems to make accurate and specific requests for such information.",Privacy Act of 1974: Republication of Notice of Systems of Records,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02879/summary?api_key=
NATIONAL CREDIT UNION ADMINISTRATION,USA,Federal Register,99987445c7875d66f9d29b6dbd8d94d7ea3bb1ef,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02954/htm?api_key=,Regulatory Information,2021-02-12,2021-02954,Federal,"The National Credit Union Administration (NCUA) will submit the following information collection request to the Office of Management and Budget (OMB) for review and clearance in accordance with the Paperwork Reduction Act of 1995, on or after the date of publication of this notice.",Submission for OMB Review; Comment Request,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02954/summary?api_key=
DEPARTMENT OF LABOR,USA,Federal Register,1455c20ef454c388bef93b6a75cd0c51fa071353,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02874/htm?api_key=,Regulatory Information,2021-02-12,2021-02874,Federal,The Department of Labor (DOL) is submitting this Office of the Workers' Compensation Programs (OWCP)-sponsored information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (PRA). Public comments on the ICR are invited.,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Report of Changes That May Affect Your Black Lung Benefits,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02874/summary?api_key=
DEPARTMENT OF LABOR,USA,Federal Register,3e113dfd2eeb030f81eee7f0a8508e4c99c29d34,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02873/htm?api_key=,Regulatory Information,2021-02-12,2021-02873,Federal,The Department of Labor (DOL) is submitting this Bureau of Labor Statistics (BLS)-sponsored information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (PRA). Public comments on the ICR are invited.,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Quarterly Census of Employment and Wages,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02873/summary?api_key=
DEPARTMENT OF LABOR,USA,Federal Register,bb038955dd4fef47e57b734eccf492e5e6737eed,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02875/htm?api_key=,Regulatory Information,2021-02-12,2021-02875,Federal,The Department of Labor (DOL) is submitting this Office of the Secretary (OS)-sponsored information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (PRA). Public comments on the ICR are invited.,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Department of Labor Events Management Platform,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02875/summary?api_key=
DEPARTMENT OF LABOR,USA,Federal Register,4858ca2a55ed285329b1e6784658957b6ad5c2b1,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02886/htm?api_key=,Regulatory Information,2021-02-12,2021-02886,Federal,"This document provides notice of the pendency before the Department of Labor (the Department) of a proposed individual exemption from certain of the prohibited transaction restrictions of the Employee Retirement Income Security Act of 1974 (ERISA or the Act) and/or the Internal Revenue Code of 1986 (the Code). If this proposed exemption is granted, certain entities with specified relationships to Deutsche Bank AG will not be precluded from relying on the exemptive relief provided by Prohibited Transaction Class Exemption 84-14.","Proposed Exemption for Certain Prohibited Transaction Restrictions Involving DWS Investment Management Americas, Inc. (DIMA or the Applicant) and Certain Current and Future Asset Management Affiliates of Deutsche Bank AG (Each a DB QPAM) Located in New York, New York",https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02886/summary?api_key=
DEPARTMENT OF JUSTICE,USA,Federal Register,6b0ea9b7bdb758b5734dfaeb8bec62ab4c4fabfa,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02918/htm?api_key=,Regulatory Information,2021-02-12,2021-02918,Federal,,Notice Pursuant to the National Cooperative Research and Production Act of 1993-National Spectrum Consortium,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02918/summary?api_key=
DEPARTMENT OF JUSTICE,USA,Federal Register,3ec5389c442caf971b9af5a85e6dd7d2424289f1,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02919/htm?api_key=,Regulatory Information,2021-02-12,2021-02919,Federal,,Notice Pursuant to the National Cooperative Research and Production Act of 1993-3D PDF Consortium Inc.,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02919/summary?api_key=
DEPARTMENT OF JUSTICE,USA,Federal Register,b6f78c343fbdfa81b45d8c844ca9c91a8a482131,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02930/htm?api_key=,Regulatory Information,2021-02-12,2021-02930,Federal,,"Notice Pursuant to the National Cooperative Research and Production Act of 1993-The Institute of Electrical and Electronics Engineers, Inc.",https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02930/summary?api_key=
DEPARTMENT OF JUSTICE,USA,Federal Register,184e53c175a933d1de136c7892ace3cfc98fbe84,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02933/htm?api_key=,Regulatory Information,2021-02-12,2021-02933,Federal,,Notice Pursuant to the National Cooperative Research and Production Act of 1993-Integrated Photonics Institute for Manufacturing Innovation Operating Under the Name of the American Institute for Manufacturing Integrated Photonics,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02933/summary?api_key=
DEPARTMENT OF JUSTICE,USA,Federal Register,757b7e279a1c2e14477d0a7e061c3a9679506a1c,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02945/htm?api_key=,Regulatory Information,2021-02-12,2021-02945,Federal,,Notice Pursuant to The National Cooperative Research and Production Act of 1993-Space Enterprise Consortium,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02945/summary?api_key=
DEPARTMENT OF JUSTICE,USA,Federal Register,57dfbb5fbda45579307b4ccf66b604ea1aff082c,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02931/htm?api_key=,Regulatory Information,2021-02-12,2021-02931,Federal,,Notice Pursuant to the National Cooperative Research and Production Act of 1993-Cooperative Research Group on Ros-Industrial Consortium Americas,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02931/summary?api_key=
DEPARTMENT OF JUSTICE,USA,Federal Register,619d2f412f30d109985d8614dbaa2b26457aeb82,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02923/htm?api_key=,Regulatory Information,2021-02-12,2021-02923,Federal,,Notice Pursuant to the National Cooperative Research and Production Act of 1993-Naval Surface Technology & Innovation Consortium,https://api.govinfo.gov/packages/FR-2021-02-12/granules/2021-02923/summary?api_key=
