DEPARTMENT OF ENERGY,USA,Federal Register,f504f831cf1ee54cfc14735e28cbb1b723774ff4.txt,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06829/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-25,2015-06829,Federal,,Waverly Wind Farm LLC; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06829/summary?api_key=
DEPARTMENT OF EDUCATION,USA,Federal Register,6c3e089f91122498629606bb61debf64c7cf3955.txt,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06880/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-25,2015-06880,Federal,,Applications for New Awards; Rehabilitation Training: Rehabilitation Long-Term Training Program-Rehabilitation Specialty Areas,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06880/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,7445e0f60990d237960416db9065a172ee2d6307.txt,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06863/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-25,2015-06863,Federal,"The Rural Housing Service (RHS) announces the timeframe to submit pre-applications for Section 514 Farm Labor Housing (FLH) loans and Section 516 FLH grants for the construction of new off-farm FLH units and related facilities for domestic farm laborers and for the purchase and substantial rehabilitation of an existing non-FLH property. The intended purpose of these loans and grants is to increase the number of available housing units for domestic farm laborers. This Notice describes the method used to distribute funds, the application process, and submission requirements. RHS will publish on its Web site, http://www.rd.usda.gov/programs- services/farm-labor-housing-direct-loans-grants, the amount of funding available in FY 2015 based on current appropriations. Of particular note this year, the Agency will assign additional points to pre-applications for projects based in or serving census tracts with poverty rates greater than or equal to 20 percent over the last 30 years. This emphasis will support Rural Development's mission of improving the quality of life for rural Americans and commitment to directing resources to those who most need them.",Notice of Solicitation of Applications (NOSA) for Section 514 Farm Labor Housing Loans and Section 516 Farm Labor Housing Grants for Off-Farm Housing for Fiscal Year (FY) 2015,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06863/summary?api_key=
SMALL BUSINESS ADMINISTRATION,USA,Federal Register,4d63fdbd2d8c71a7b7bedc6695bc7b558fa5c73e.txt,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06557/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-25,2015-06557,Federal,"The U.S. Small Business Administration (SBA or Agency) is seeking comments on possible amendments to its Small Business Timber Set-Aside Program (the Program) regulations. The Small Business Timber Set-Aside Program is rooted in the Small Business Act, which tasked SBA with ensuring that small businesses receive a fair proportion of the total sales of government property. Several timber industry stakeholders have petitioned SBA to make changes to the Program because they believe that the current regulations do not provide adequate protections to ensure that small businesses maintain a fair share of the National Forest timber sale market. In response, SBA, in consultation with the United States Forest Service, is seeking comment on several issues to assist the agency in formulating potential regulatory proposals. SBA will share the comments received in response to this advance notice of proposed rulemaking with the United States Forest Service for their use in determining whether, and if so how, to make any corresponding changes to the United States Forest Service Handbook. First, SBA seeks comments on the possibility of including saw timber volume sold as part of a stewardship timber or stewardship services contract in the calculation of the timber sale share of small business. Second, SBA seeks comments on how timber sale appraisals should be performed for small business set aside sales and associated costs and benefits to stakeholders. The SBA is also seeking input on various policy options.",Small Business Timber Set Aside Program,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06557/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,ea0e6a6db4a03a0a6d58ba21b78f38668c4b3c04.txt,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06851/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-25,2015-06851,Federal,"NMFS is reallocating the projected unused amounts of the Aleut Corporation pollock directed fishing allowance from the Aleutian Islands subarea to the Bering Sea subarea. This action is necessary to provide opportunity for harvest of the 2015 total allowable catch of pollock, consistent with the goals and objectives of the Fishery Management Plan for Groundfish of the Bering Sea and Aleutian Islands Management Area.",Fisheries of the Exclusive Economic Zone Off Alaska; Reallocation of Pollock in the Bering Sea and Aleutian Islands,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06851/summary?api_key=
FARM CREDIT ADMINISTRATION,USA,Federal Register,577a65f1d5c2c5b97decf8d26bc01f44cf4bd444.txt,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06756/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-25,2015-06756,Federal,"The Farm Credit Administration (FCA, we, our or Agency) issues a final rule amending our regulation in order to change the addresses for two field offices as a result of recent office relocations.",Organization and Functions; Field Office Locations,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06756/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,db994647aacbf1aad8a2e934b6457ca3be20f947.txt,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06489/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-25,2015-06489,Federal,"This Interim Final Rule is needed to ensure that the Agency will have a regulation in place to meet the Congressional mandate established in Congress in the Agricultural Act of 2014 (2014 Farm Bill). This mandate requires the Agency to establish a new program called the Rural Business Development Grant Program which combines the former Rural Business Enterprise Grant and Rural Business Opportunity Grant programs. The Agency has made no substantive changes to either the Rural Business Enterprise Grant or Rural Business Opportunity Grant programs when combining these regulations into the Rural Business Development Grant program. Rural Development, Rural Business-Cooperative Service (RBS) is establishing a new regulation for the Rural Business Development Grant (RBDG) program. The program was established by the 2014 Farm Bill. The RBDG Program will combine the Rural Business Enterprise Grant (RBEG) and the Rural Business Opportunity Grant (RBOG) programs. There are no substantive programmatic changes to RBEG and RBOG with this consolidation.",Rural Business Development Grant,https://api.govinfo.gov/packages/FR-2015-03-25/granules/2015-06489/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,28873ca28999c1a44a0fd18bc7ccfaf4347c51ef.txt,https://api.govinfo.gov/packages/FR-2015-03-24/granules/2015-05296/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-24,2015-05296,Federal,"The Environmental Protection Agency (EPA) plans to make available approximately $5.8 million to provide supplemental funds to Revolving Loan Fund (RLF) capitalization grants previously awarded competitively under section 104(k)(3) of the Comprehensive Environmental Response, Compensation and Liability Act (CERCLA). Brownfields Cleanup Revolving Loan Fund pilots awarded under section 104(d)(1) of CERCLA that have not transitioned to section 104(k)(3) grants are not eligible to apply for these funds. EPA will consider awarding supplemental funding only to RLF grantees who have demonstrated an ability to deliver programmatic results by making at least one loan or subgrant. The award of these funds is based on the criteria described at CERCLA 104(k)(4)(A)(ii). The Agency is now accepting requests for supplemental funding from RLF grantees. Requests for funding must be submitted to the appropriate EPA Regional Brownfields Coordinator (listed below) by April 23, 2015. Funding requests for hazardous substances and/or petroleum funding will be accepted. Specific information on submitting a request for RLF supplemental funding is described below and additional information may be obtained by contacting the EPA Regional Brownfields Coordinator.",Fiscal Year (FY) 2015 Supplemental Funding for Brownfields Revolving Loan Fund (RLF) Grantees,https://api.govinfo.gov/packages/FR-2015-03-24/granules/2015-05296/summary?api_key=
DEPARTMENT OF ENERGY,USA,Federal Register,bc972bc9832e3f78bc723dbde6250c8cc8ca35d3.txt,https://api.govinfo.gov/packages/FR-2015-03-24/granules/2015-06633/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-24,2015-06633,Federal,,"Turlock Irrigation District, Modesto Irrigation District, La Grange Hydroelectric Project; Notice of Dispute Resolution Panel Meeting and Technical Conference",https://api.govinfo.gov/packages/FR-2015-03-24/granules/2015-06633/summary?api_key=
BUREAU OF CONSUMER FINANCIAL PROTECTION,USA,Federal Register,9c3548e9f4dfa2cf1b262fedf3c4c53bd0671d5d.txt,https://api.govinfo.gov/packages/FR-2015-03-24/granules/2015-06707/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-24,2015-06707,Federal,The Bureau of Consumer Financial Protection (the ``Bureau'') is issuing a Notice and Request for Information (``RFI'') to solicit and collect input from the public on the potential collection and sharing of consumer compliments about providers of consumer financial products and services and more information about a company's complaint handling.,Request for Information Regarding the Consumer Complaint Database,https://api.govinfo.gov/packages/FR-2015-03-24/granules/2015-06707/summary?api_key=
BUREAU OF CONSUMER FINANCIAL PROTECTION,USA,Federal Register,b59b6c132758dbd75f39b66e74a79c82f18e6f31.txt,https://api.govinfo.gov/packages/FR-2015-03-24/granules/2015-06722/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-24,2015-06722,Federal,"The Bureau of Consumer Financial Protection (the ``Bureau'') is issuing a final policy statement (``Final Policy Statement'') to provide guidance on how the Bureau plans to exercise its discretion to disclose publicly unstructured consumer complaint narrative data (``narratives'' or ``consumer narratives'') via its web-based, public facing database (the ``Consumer Complaint Database'' or ``Database''). Only those narratives for which opt-in consumer consent is obtained and a robust personal information scrubbing standard and methodology applied will be eligible for disclosure. The Final Policy Statement supplements and amends the Bureau's existing policy statements establishing and expanding the Consumer Complaint Database.\1\ ---------------------------------------------------------------------------",Disclosure of Consumer Complaint Narrative Data,https://api.govinfo.gov/packages/FR-2015-03-24/granules/2015-06722/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,f8d086347dae822a268c6fde09a513b1c6a191d3.txt,https://api.govinfo.gov/packages/FR-2015-03-24/granules/2015-06749/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-24,2015-06749,Federal,"We, NMFS, announce a 12-month finding on a petition to list the harbor porpoise (Phocoena phocoena) in the Baltic Sea as an endangered or threatened distinct population segment (DPS) under the Endangered Species Act of 1973, as amended. We conducted a DPS analysis based on our joint U.S. Fish and Wildlife Service and NMFS DPS Policy. Based on the best available scientific and commercial information, we find that the harbor porpoise population in the Baltic Sea is not a DPS because it does not meet the criterion for significance outlined by our DPS Policy. Thus, we find this population is not warranted for listing.",Endangered and Threatened Wildlife and Plants; Notice of 12-Month Finding on a Petition To List the Harbor Porpoise (Phocoena phocoena) in the Baltic Sea as an Endangered or Threatened Distinct Population Segment (DPS) Under the Endangered Species Act (ESA),https://api.govinfo.gov/packages/FR-2015-03-24/granules/2015-06749/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,e08f7a7c7857588b4d6c0185d4a24127b761af73.txt,https://api.govinfo.gov/packages/FR-2015-03-24/granules/2015-06152/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-24,2015-06152,Federal,"On November 19, 2014, the Environmental Protection Agency (EPA) proposed amending certain reporting requirements in the National Emission Standards for Hazardous Air Pollutants: Coal- and Oil-Fired Electric Steam Generating Units (Mercury and Air Toxics Standards (MATS)) rule. This final rule amends the reporting requirements in the MATS rule by temporarily requiring owners or operators of affected sources to submit certain required emissions and compliance reports to the EPA through the Emissions Collection and Monitoring Plan System (ECMPS) Client Tool, and the rule temporarily suspends the requirement for owners or operators of affected sources to submit certain reports using the Compliance and Emissions Data Reporting Interface (CEDRI).",National Emission Standards for Hazardous Air Pollutants: Coal- and Oil-Fired Electric Steam Generating Units,https://api.govinfo.gov/packages/FR-2015-03-24/granules/2015-06152/summary?api_key=
DEPARTMENT OF THE INTERIOR,USA,Federal Register,9c04ca96ab54426fd32bcac7f39b5e45ac56cff7.txt,https://api.govinfo.gov/packages/FR-2015-03-23/granules/2015-06519/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-23,2015-06519,Federal,"We, the U.S. Fish and Wildlife Service, have issued the following permits to conduct certain activities with endangered species under the authority of the Endangered Species Act, as amended (Act).",Endangered and Threatened Species; Permits,https://api.govinfo.gov/packages/FR-2015-03-23/granules/2015-06519/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,f64ab3e3399ab3357461f1a1c91597f260d9177b.txt,https://api.govinfo.gov/packages/FR-2015-03-23/granules/2015-06593/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-23,2015-06593,Federal,"On July 17, 2014, the Environmental Protection Agency (EPA) published proposed amendments to the new source performance standards (NSPS) for the Oil and Natural Gas Sector. One of the issues addressed in the proposed amendments was the EPA's proposed definition of ``low pressure gas well.'' A petitioner's timely submitted comment on the proposed amendments concerning the definition was, inadvertently, not made part of the record in the rulemaking docket and was, therefore, not available to be considered by the EPA when the agency finalized the definition of ``low pressure gas well'' in its December 19, 2014, final amendments to the NSPS. To correct the above mentioned procedural defect, the EPA is re-proposing its definition of ``low pressure gas well'' for notice and comment. The EPA is also soliciting comment on certain issues raised in the missed comment. We are also proposing to amend the NSPS to remove provisions concerning storage vessels connected or installed in parallel and to revise the definition of ``storage vessel''. The EPA is granting reconsideration of the issue.",Oil and Natural Gas Sector: Definitions of Low Pressure Gas Well and Storage Vessel,https://api.govinfo.gov/packages/FR-2015-03-23/granules/2015-06593/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,5648956810ce7fcfdf86d8ad798aa02fb03fdb2e.txt,https://api.govinfo.gov/packages/FR-2015-03-20/granules/2015-06261/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-20,2015-06261,Federal,"NMFS has received an application from the Scripps Institution of Oceanography (SIO), on behalf of SIO and the U.S. National Science Foundation (NSF), for an Incidental Harassment Authorization (IHA) to take marine mammals, by harassment, incidental to conducting a low- energy marine geophysical (seismic) survey in the Southwest Pacific Ocean, East of New Zealand, May to June 2015. Pursuant to the Marine Mammal Protection Act (MMPA), NMFS is requesting comments on its proposal to issue an IHA to SIO to incidentally harass, by Level B harassment only, 32 species of marine mammals during the specified activity.","Takes of Marine Mammals Incidental to Specified Activities; Low-Energy Marine Geophysical Survey in the Southwest Pacific Ocean, East of New Zealand, May to June 2015",https://api.govinfo.gov/packages/FR-2015-03-20/granules/2015-06261/summary?api_key=
DEPARTMENT OF HEALTH AND HUMAN SERVICES,USA,Federal Register,a76c52f0b3486ea2952f84b644f17d75fedd4655.txt,https://api.govinfo.gov/packages/FR-2015-03-20/granules/2015-06390/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-20,2015-06390,Federal,The Food and Drug Administration (FDA) is announcing the availability of a draft guidance for industry #203 entitled ``Ensuring Safety of Animal Feed Maintained and Fed On-Farm.'' This draft guidance is intended to help animal producers (persons who feed animals) develop and implement on-farm practices to ensure the safety of animal feed maintained and fed to animals on the farm.,Draft Guidance for Industry on Ensuring Safety of Animal Feed Maintained and Fed On-Farm; Availability,https://api.govinfo.gov/packages/FR-2015-03-20/granules/2015-06390/summary?api_key=
FARM CREDIT SYSTEM INSURANCE CORPORATION,USA,Federal Register,0694ac7798cac0f6778cfe145bd26e6cb317c512.txt,https://api.govinfo.gov/packages/FR-2015-03-20/granules/2015-06472/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-20,2015-06472,Federal,Notice is hereby given of the regular meeting of the Farm Credit System Insurance Corporation Board (Board).,Regular Meeting,https://api.govinfo.gov/packages/FR-2015-03-20/granules/2015-06472/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,3297392b7024276d2d3bad3da03912209cfe1660.txt,https://api.govinfo.gov/packages/FR-2015-03-20/granules/2015-06444/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-20,2015-06444,Federal,"In this Notice, the Environmental Protection Agency (EPA) is inviting comment on its analysis of the greenhouse gas (GHG) emissions attributable to the production and transport of Thlaspi arvense (``pennycress'') oil feedstock for use in making biofuels such as biodiesel, renewable diesel, and jet fuel. This notice explains EPA's analysis of the production and transport components of the lifecycle GHG emissions of biofuel made from pennycress oil, and describes how EPA may apply this analysis in the future to determine whether biofuels produced from pennycress oil meet the necessary GHG reductions required for qualification as renewable fuel under the Renewable Fuel Standard program. Based on this analysis, we anticipate that biofuels produced from pennycress oil could qualify as biomass-based diesel or advanced biofuel if typical fuel production process technologies are used.",Notice of Opportunity To Comment on an Analysis of the Greenhouse Gas Emissions Attributable to Production and Transport of Pennycress (Thlaspi Arvense) Oil for Use in Biofuel Production,https://api.govinfo.gov/packages/FR-2015-03-20/granules/2015-06444/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,06658863018b15ede573240eca04abe74969a0d6.txt,https://api.govinfo.gov/packages/FR-2015-03-20/granules/2015-06419/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-20,2015-06419,Federal,"The National Oceanic and Atmospheric Administration (NOAA) publishes this notice to solicit comments on the draft NOAA Education Strategic Plan (Plan). NOAA received broad legislative authority from Congress through the America COMPETES Act (2007, 2010) to conduct, develop, support, promote, and coordinate formal and informal education activities at all levels to enhance public awareness and understanding of ocean, coastal, Great Lakes, and atmospheric science and stewardship by the general public and other coastal stakeholders, including underrepresented groups in ocean and atmospheric science and policy careers. The revision of the Plan establishes the goals for NOAA education programs for the next twenty years with revisions to the Plan every five years. NOAA is seeking broad public review of the NOAA Education Strategic Plan, and encourages all stakeholders and users to review the Plan and provide comments. All comments received will be reviewed and considered in the final drafting of the NOAA Education Strategic Plan.",Availability of Draft NOAA Education Strategic Plan,https://api.govinfo.gov/packages/FR-2015-03-20/granules/2015-06419/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,d650ece7d4abe9aa2247d97bd0313b57de34b43b.txt,https://api.govinfo.gov/packages/FR-2015-03-20/granules/2015-06431/htm?api_key=pA4uH8buEXSjCdh0LfCj0R2kilPWZPakPzn5JANL,Regulatory Information,2015-03-20,2015-06431,Federal,"NMFS has received a request from Huna Totem Corporation (HTC) for authorization to take marine mammals incidental to construction activities as part of the re-development of the Icy Strait Point Cruise Ship Terminal in Hoonah, Alaska. Pursuant to the Marine Mammal Protection Act (MMPA), NMFS is requesting comments on its proposal to issue an incidental harassment authorization (IHA) to HTC to incidentally take marine mammals, by Level B Harassment only, during the specified activity.",Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to a Cruise Ship Terminal Project,https://api.govinfo.gov/packages/FR-2015-03-20/granules/2015-06431/summary?api_key=
